ID,identifier,companyname,countryofexchange,gicsindustryname,year,fv,esg,size,lev,lctat,lctlt,chlct,ch,cf,cheat,inventory,fixed,growth,ni,boardmeetings,female,ceo,g_score,e_score,gdpgrowth,gdppercapita,inf,climateriskscore,n_years
24,APAR.NS,Apar Industries Ltd,India,Industrial Conglomerates,2022,3.768559,34.8642,9.000087,0.0457832,0.6963013,0.9566479,0,0.0645075,2.99E+07,0.0877767,0.3134278,0.1275839,42.26264,77619279,4,14.28571,TRUE,43.3061,20.97523,7.609365,3.370596,5.897142,2.427202,3
24,APAR.NS,Apar Industries Ltd,India,Industrial Conglomerates,2023,3.218212,36.90815,9.062078,0.0494615,0.5528622,0.9262753,0.1070184,0.0015672,1.02E+07,0.0744937,0.3226537,0.1364916,10.9406,98992202,5,16.66667,TRUE,45.12336,22.90395,9.190755,3.403141,2.591949,1.976555,3
24,APAR.NS,Apar Industries Ltd,India,Industrial Conglomerates,2024,2.741358,55.76621,9.119964,0.0519108,0.5623387,0.9369705,0.1083703,8.88E-07,1.20E+07,0.0913499,0.332595,0.1479347,12.20569,96114687,5,28.57143,TRUE,41.55122,59.80856,6.484224,3.430827,3.20181,2.235379,3
25,APCI.NS,Apcotex Industries Ltd,India,Chemicals,2022,2.390203,24.21462,7.990294,0.1889266,0.2239981,0.5496454,0.0067956,0.0174843,1557583,0.0459237,0.1423816,0.4924966,4.261041,13137634,6,11.11111,TRUE,57.38862,5.208175,7.609365,3.370596,5.897142,1.51506,3
25,APCI.NS,Apcotex Industries Ltd,India,Chemicals,2023,2.076398,48.04549,8.043849,0.2042682,0.2952163,0.6799889,0.0139384,0.0123635,910329.9,0.046198,0.1470408,0.4247831,2.645169,6464151.2,5,11.11111,TRUE,67.24839,26.94984,9.190755,3.403141,2.591949,1.955534,3
25,APCI.NS,Apcotex Industries Ltd,India,Chemicals,2024,1.955086,50.27209,8.067789,0.1895555,0.3512141,0.787156,0.0174478,0.0204444,1344073,0.0519848,0.149583,0.396617,20.77166,6327045.1,5,27.27273,TRUE,83.34495,28.43633,6.484224,3.430827,3.20181,1.667849,3
26,APLA.NS,APL Apollo Tubes Ltd,India,Metals & Mining,2022,7.363226,52.57833,8.852616,0.1491909,0.3725885,0.7660698,0.0562734,0,-4995132,0.0831453,0.2641845,0.4811822,14.3239,78123174,6,10,TRUE,40.51754,60.15894,7.609365,3.370596,5.897142,1.897774,3
26,APLA.NS,APL Apollo Tubes Ltd,India,Metals & Mining,2023,6.04826,58.29735,8.935629,0.1592157,0.3472232,0.6966224,0.1383174,0,2.67E+07,0.1917278,0.2458038,0.465294,10.47984,87875225,4,10,TRUE,31.37932,80.2771,9.190755,3.403141,2.591949,2.53291,3
26,APLA.NS,APL Apollo Tubes Ltd,India,Metals & Mining,2024,5.806575,53.12785,8.948887,0.083519,0.3462423,0.7764205,0.0241356,0.0401514,2766530,0.054959,0.2402491,0.5086161,11.38198,88596840,4,18.18182,TRUE,28.08581,71.91874,6.484224,3.430827,3.20181,2.914935,3
27,APLO.NS,Apollo Tyres Ltd,India,Automobile Components,2022,1.015225,49.31092,9.522345,0.2347284,0.2926257,0.5417458,0.0871369,0.0050653,-4086539,0.0421215,0.1619003,0.6172917,8.349682,1.27E+08,5,14.28571,TRUE,35.76843,38.369,7.609365,3.370596,5.897142,2.576587,3
27,APLO.NS,Apollo Tyres Ltd,India,Automobile Components,2023,1.042056,53.19002,9.509771,0.1819579,0.2612951,0.5395431,0.1094332,0.0052205,8372526,0.0506327,0.1574979,0.6060632,1.820504,2.07E+08,5,13.33333,TRUE,37.9468,42.40767,9.190755,3.403141,2.591949,2.007972,3
27,APLO.NS,Apollo Tyres Ltd,India,Automobile Components,2024,1.033418,56.89584,9.504546,0.1615187,0.2695488,0.5869312,0.1197778,0.0001648,-3004330,0.0320627,0.187913,0.581419,0.4086214,1.31E+08,5,15.38461,TRUE,55.06961,41.74335,6.484224,3.430827,3.20181,1.947863,3
28,ARBN.NS,Aurobindo Pharma Ltd,India,Pharmaceuticals,2022,1.438916,61.30917,9.686204,0.1325197,0.288137,0.88074,0.1450028,0.0684297,2.80E+07,0.1697416,0.2133676,0.3131558,-2.103931,2.35E+08,9,22.22222,TRUE,53.28296,58.59737,7.609365,3.370596,5.897142,2.274397,3
28,ARBN.NS,Aurobindo Pharma Ltd,India,Pharmaceuticals,2023,1.308952,69.10607,9.732997,0.1474907,0.2706617,0.8010613,0.1051362,0.0468347,-1.21E+08,0.1563309,0.2176149,0.3169386,15.01657,3.80E+08,5,20,TRUE,61.03643,62.66375,9.190755,3.403141,2.591949,2.012257,3
28,ARBN.NS,Aurobindo Pharma Ltd,India,Pharmaceuticals,2024,1.189717,61.52381,9.765387,0.1659712,0.2949151,0.8570301,0.1804467,0.0586436,2.55E+08,0.1774897,0.2117852,0.3104437,6.696895,4.08E+08,7,20,TRUE,45.25962,58.91339,6.484224,3.430827,3.20181,2.608832,3
29,ARTI.NS,Aarti Industries Ltd,India,Chemicals,2022,1.519708,58.54292,9.018872,0.3388118,0.3243622,0.7602996,0.060162,0,3306962,0.0233936,0.1201564,0.6815672,0.474811,66361977,7,18.75,TRUE,24.96681,49.10735,7.609365,3.370596,5.897142,1.551659,3
29,ARTI.NS,Aarti Industries Ltd,India,Chemicals,2023,1.325307,61.23945,9.084067,0.3581423,0.3027581,0.6346521,0.1398521,0,3.13E+07,0.0598471,0.1230301,0.6618791,-5.095331,49965207,8,18.75,TRUE,27.53745,51.81115,9.190755,3.403141,2.591949,1.752842,3
29,ARTI.NS,Aarti Industries Ltd,India,Chemicals,2024,1.228163,60.10809,9.11414,0.346226,0.3119084,0.6292934,0.0575208,0,-2.68E+07,0.0284088,0.1359596,0.6840623,11.3036,38720889,10,14.28571,TRUE,25.99045,48.31722,6.484224,3.430827,3.20181,2.657902,3
32,ASPN.NS,Asian Paints Ltd,India,Chemicals,2022,8.755334,64.83091,9.496925,0.0749136,0.3060675,0.8052331,0.0588556,0.002263,9.38E+07,0.1864932,0.2407411,0.2470796,9.484516,5.11E+08,10,28.57143,TRUE,87.52743,49.95557,7.609365,3.370596,5.897142,2.451137,3
32,ASPN.NS,Asian Paints Ltd,India,Chemicals,2023,7.599337,66.25652,9.555116,0.0826886,0.2840842,0.7592997,0.0779841,0.0055607,6.87E+07,0.2075474,0.1979479,0.3007891,1.447947,6.67E+08,8,30.76923,TRUE,79.10862,63.21391,9.190755,3.403141,2.591949,2.168282,3
32,ASPN.NS,Asian Paints Ltd,India,Chemicals,2024,7.638388,71.89909,9.550753,0.0754095,0.2680561,0.7420303,0.0424739,0.0032758,-3.15E+07,0.1529489,0.221237,0.3254983,-6.824582,4.34E+08,8,38.46154,TRUE,78.54106,69.38427,6.484224,3.430827,3.20181,2.053625,3
33,ASTL.NS,Astral Ltd,India,Building Products,2022,8.236353,47.50602,8.726129,0.0199172,0.3049782,0.8025152,0.1120942,0,-1.36E+07,0.1860085,0.2113146,0.3619401,8.455789,55927459,7,33.33333,TRUE,38.98718,52.43716,7.609365,3.370596,5.897142,2.259773,3
33,ASTL.NS,Astral Ltd,India,Building Products,2023,8.038311,49.61821,8.732104,0.0265457,0.2492719,0.8560085,0.171691,0,9586083,0.1373849,0.2063852,0.4413615,7.799882,65458908,8,25,TRUE,40.6483,51.08781,9.190755,3.403141,2.591949,1.878313,3
33,ASTL.NS,Astral Ltd,India,Building Products,2024,7.2036,57.60105,8.772095,0.0461234,0.2261274,0.7945101,0.1705589,0,-152135.8,0.1318956,0.2025514,0.4741297,0.844901,60725571,4,20,TRUE,34.03019,71.65951,6.484224,3.430827,3.20181,1.699165,3
34,ASTR.NS,Astrazeneca Pharma India Ltd,India,Pharmaceuticals,2022,20.14003,67.03357,8.078718,0.0073208,0.3898281,0.9690797,0.0065116,0.505488,6319377,0.5396309,0.193589,0.0712683,15.01589,12084956,5,42.85714,TRUE,72.97315,77.94131,7.609365,3.370596,5.897142,1.407394,3
34,ASTR.NS,Astrazeneca Pharma India Ltd,India,Pharmaceuticals,2023,18.24654,58.8863,8.111725,0.0042578,0.3312709,0.9754446,0.0528394,0.4514717,627474.5,0.5060078,0.2121184,0.0601467,27.3252,19377325,6,42.85714,TRUE,60.3587,73.35491,9.190755,3.403141,2.591949,1.545336,3
34,ASTR.NS,Astrazeneca Pharma India Ltd,India,Pharmaceuticals,2024,12.87559,62.93535,8.249594,0.0235357,0.4630727,0.9401286,0.0381366,0.3355005,3577531,0.4851108,0.3624022,0.0418807,29.22208,13544763,7,62.5,TRUE,71.94004,76.50909,6.484224,3.430827,3.20181,1.603445,3
35,ATLP.NS,Atul Ltd,India,Chemicals,2022,3.120348,25.51922,8.846363,0.0090569,0.1456714,0.7662138,0.0452852,0,-2390458,0.0386587,0.142289,0.4796376,-1.315034,61663827,5,9.090909,TRUE,43.17682,21.73376,7.609365,3.370596,5.897142,2.136724,3
35,ATLP.NS,Atul Ltd,India,Chemicals,2023,2.814857,26.61433,8.89042,0.0365256,0.1371791,0.6523122,0.067829,0,2664667,0.0847694,0.1004249,0.4692262,-14.17423,38886623,5,8.333333,TRUE,49.60773,22.81267,9.190755,3.403141,2.591949,2.303632,3
35,ATLP.NS,Atul Ltd,India,Chemicals,2024,2.568008,22.72574,8.913447,0.0288145,0.1262364,0.6301731,0.0581253,0,-1040375,0.1322836,0.1092803,0.4196135,15.24553,58376829,6,8.333333,TRUE,40.15833,22.00985,6.484224,3.430827,3.20181,2.040048,3
36,AVNT.NS,Avanti Feeds Ltd,India,Food Products,2022,3.012867,18.1897,8.522241,0.0011166,0.1181677,0.5055774,0.1094399,0,-3867308,0.4592425,0.2965061,0.1576683,-6.681482,38005392,6,9.090909,TRUE,10.18641,27.15143,7.609365,3.370596,5.897142,1.791039,3
36,AVNT.NS,Avanti Feeds Ltd,India,Food Products,2023,2.667665,23.80395,8.570203,0.0053343,0.1133547,0.4793077,0.0003884,0.0039969,-2533533,0.5158721,0.2865984,0.1630823,4.034917,47247666,7,10,TRUE,5.246413,46.28041,9.190755,3.403141,2.591949,1.935834,3
36,AVNT.NS,Avanti Feeds Ltd,India,Food Products,2024,2.309141,22.67203,8.634455,0.0041103,0.1229887,0.5136788,0.0002992,0.0066384,1593212,0.6055499,0.2402042,0.1610061,1.963932,65190439,8,9.090909,TRUE,4.81269,44.17019,6.484224,3.430827,3.20181,1.902861,3
38,BACH.NS,Balrampur Chini Mills Ltd,India,Food Products,2022,2.046968,53.43383,8.820021,0.3462481,0.3618731,0.7755549,0.0001578,0.0006698,-1448.393,0.0136981,0.4321641,0.4830404,-11.05216,34587025,7,28.57143,TRUE,69.13377,64.32258,7.609365,3.370596,5.897142,2.383313,3
38,BACH.NS,Balrampur Chini Mills Ltd,India,Food Products,2023,1.863841,53.11605,8.863423,0.3301287,0.3483484,0.7895858,0.0001506,0,1115.777,0.000207,0.4732,0.4410315,18.1749,64124067,7,28.57143,TRUE,66.9483,64.52858,9.190755,3.403141,2.591949,2.03156,3
38,BACH.NS,Balrampur Chini Mills Ltd,India,Food Products,2024,1.543581,48.00581,8.921317,0.3684926,0.3586108,0.7669235,0.0001395,0,4376.829,0.0002249,0.4388533,0.3858307,-5.567812,51131796,8,33.33333,TRUE,71.76775,45.97446,6.484224,3.430827,3.20181,2.498092,3
39,BAJE.NS,Bharat Electronics Ltd,India,Aerospace & Defense,2022,7.263707,54.10003,9.63546,0.0017283,0.5794619,0.9508191,0.0409292,0.087457,3.22E+08,0.2204459,0.2106451,0.086093,6.606675,3.58E+08,8,21.42857,TRUE,17.65715,70.04581,7.609365,3.370596,5.897142,1.335838,3
39,BAJE.NS,Bharat Electronics Ltd,India,Aerospace & Defense,2023,6.54766,51.2201,9.675984,0.0015815,0.5572624,0.9494194,0.0268546,0.0155541,-3.29E+08,0.3064136,0.2171746,0.0820937,12.65576,4.73E+08,8,7.692307,TRUE,9.017069,71.85238,9.190755,3.403141,2.591949,1.585673,3
39,BAJE.NS,Bharat Electronics Ltd,India,Aerospace & Defense,2024,6.387878,47.42054,9.679287,0.0014996,0.4837531,0.9470021,0.0245406,0.0056013,-5.77E+07,0.2343258,0.2479573,0.0901627,14.38889,6.19E+08,7,7.142857,TRUE,10.13525,66.67048,6.484224,3.430827,3.20181,1.5305,3
40,BAMN.NS,Balaji Amines Ltd,India,Chemicals,2022,2.379339,8.612359,8.378218,0.0293326,0.0760837,0.3655102,1.579372,0,1.40E+07,0.1633063,0.1591499,0.452674,-6.222363,49377191,5,0,0,12.17803,5.628956,7.609365,3.370596,5.897142,2.383394,3
40,BAMN.NS,Balaji Amines Ltd,India,Chemicals,2023,2.234657,15.1049,8.410755,0.0091778,0.0692886,0.3504732,2.223322,0,-1818644,0.1660359,0.1377848,0.5095901,-31.30339,27870786,4,10,TRUE,44.64091,4.536288,9.190755,3.403141,2.591949,1.633708,3
40,BAMN.NS,Balaji Amines Ltd,India,Chemicals,2024,2.128691,42.33769,8.420868,0.0048965,0.0575869,0.3186456,2.700666,0,7921838,0.1591869,0.1234031,0.5474126,-16.98208,18559555,4,25,TRUE,76.01003,12.77507,6.484224,3.430827,3.20181,1.633708,3
41,BANN.NS,Bannari Amman Sugars Ltd,India,Food Products,2022,1.878315,26.20803,8.458008,0.246425,0.2430455,0.7105568,0.0099076,0,345228.8,0.0020428,0.41217,0.4664999,16.77094,17452702,5,14.28571,TRUE,38.72657,17.80388,7.609365,3.370596,5.897142,0,3
41,BANN.NS,Bannari Amman Sugars Ltd,India,Food Products,2023,1.840496,36.73294,8.465586,0.1996243,0.2347017,0.7655017,0.0111463,0.0002461,82819.44,0.0029126,0.4143645,0.4859627,-13.34181,18272609,4,16.66667,TRUE,63.4569,24.16587,9.190755,3.403141,2.591949,1.534182,3
41,BANN.NS,Bannari Amman Sugars Ltd,India,Food Products,2024,2.062926,41.65569,8.415815,0.0673259,0.1349166,0.6716831,0.0043486,0,-592627.3,0.0005232,0.3978707,0.5389538,-21.23154,12249046,4,16.66667,TRUE,69.77614,21.44412,6.484224,3.430827,3.20181,2.067581,3
42,BARA.NS,Bharat Dynamics Ltd,India,Aerospace & Defense,2022,6.035057,39.89612,9.02348,0.0006005,0.2543654,0.403954,0.3499822,0.0323749,9.59E+07,0.5431012,0.2384851,0.0894202,-18.37301,42864520,5,9.090909,TRUE,58.65236,26.40157,7.609365,3.370596,5.897142,2.317089,3
42,BARA.NS,Bharat Dynamics Ltd,India,Aerospace & Defense,2023,5.130265,42.92873,9.093617,0.0003618,0.2906908,0.4484045,0.1267906,0.0205697,-5.51E+07,0.4806107,0.3411626,0.0771879,-6.183994,73511770,6,8.333333,TRUE,52.33657,29.8836,9.190755,3.403141,2.591949,0,3
42,BARA.NS,Bharat Dynamics Ltd,India,Aerospace & Defense,2024,4.498766,42.89898,9.138048,0.0001801,0.3713157,0.5638004,0,0.0113994,-5.38E+07,0.4863286,0.2252597,0.0711481,37.71488,64323604,5,10,TRUE,56.63618,26.20591,6.484224,3.430827,3.20181,1,3
43,BARQ.NS,Barbeque-Nation Hospitality Ltd,India,"Hotels, Restaurants & Leisure",2022,0.7748204,32.33115,8.185336,0.5437249,0.1831615,0.2688163,0.184574,0,-5207035,0.0347068,0.0334161,0.7641264,32.4464,2330452.8,7,22.22222,TRUE,35.62833,23.05611,7.609365,3.370596,5.897142,1,3
43,BARQ.NS,Barbeque-Nation Hospitality Ltd,India,"Hotels, Restaurants & Leisure",2023,0.780893,42.79542,8.185377,0.5367315,0.2015807,0.2911622,0.1281688,0.0023292,-790042,0.0301351,0.0331371,0.736077,0.2305303,-1340731.9,4,25,TRUE,39.13233,49.87735,9.190755,3.403141,2.591949,1.677884,3
43,BARQ.NS,Barbeque-Nation Hospitality Ltd,India,"Hotels, Restaurants & Leisure",2024,0.7583448,40.71054,8.186901,0.5764714,0.2043061,0.2821917,0.0546842,0.0018485,-2228438,0.014878,0.0395091,0.7423582,-4.126243,-3163955.5,5,20,TRUE,37.28074,40.33481,6.484224,3.430827,3.20181,1.473974,3
44,BASF.NS,BASF India Ltd,India,Chemicals,2022,2.854816,49.02769,8.90255,0.0161243,0.5653479,0.9606181,0.0042869,0.0534196,2.93E+07,0.0554331,0.3446241,0.1231631,-3.773823,49037244,5,22.22222,TRUE,59.06066,35.83018,7.609365,3.370596,5.897142,2.0237,3
44,BASF.NS,BASF India Ltd,India,Chemicals,2023,2.613351,51.44011,8.938411,0.0215776,0.5290517,0.9543954,0.005399,0.0831209,3.06E+07,0.0933809,0.2938465,0.1133077,-0.5412352,67578884,6,22.22222,TRUE,64.94146,39.12067,9.190755,3.403141,2.591949,2.328041,3
44,BASF.NS,BASF India Ltd,India,Chemicals,2024,2.234936,44.04419,8.995784,0.022464,0.5467064,0.9582263,0.0206291,0.0804342,1.53E+07,0.1101171,0.3466813,0.1031204,8.116908,56063195,7,11.11111,TRUE,39.44585,36.38863,6.484224,3.430827,3.20181,2.05544,3
45,BFRG.NS,Bharat Forge Ltd,India,Automobile Components,2022,2.747645,68.03383,9.349784,0.3978004,0.4502161,0.7087163,0.0595265,0.0008715,-1.11E+07,0.1234113,0.1774358,0.3524708,14.01129,61877678,5,8.333333,TRUE,75.83605,66.60398,7.609365,3.370596,5.897142,0,3
45,BFRG.NS,Bharat Forge Ltd,India,Automobile Components,2023,2.679134,72.65296,9.365756,0.4107438,0.479614,0.7619804,0.0841626,0.0276122,9.55E+07,0.1449558,0.1745828,0.3575966,19.7356,1.09E+08,4,14.28571,TRUE,84.32744,75.76702,9.190755,3.403141,2.591949,1,3
45,BFRG.NS,Bharat Forge Ltd,India,Automobile Components,2024,2.605087,74.78398,9.371232,0.3334405,0.4332373,0.8032321,0.0598332,0.0049933,-8.63E+07,0.104604,0.1875372,0.3992379,-5.936223,1.07E+08,4,14.28571,TRUE,79.50792,79.702,6.484224,3.430827,3.20181,1,3
46,BHEL.NS,Bharat Heavy Electricals Ltd,India,Electrical Equipment,2022,1.258111,47.37542,9.840605,0.09581,0.4125007,0.7215206,0.061718,0,1.01E+08,0.1035036,0.1211215,0.0483719,1.763267,79615385,11,15.38461,TRUE,18.97795,65.11213,7.609365,3.370596,5.897142,1.817174,3
46,BHEL.NS,Bharat Heavy Electricals Ltd,India,Electrical Equipment,2023,1.215886,54.13345,9.849987,0.1500955,0.4293295,0.732864,0.0678512,0,3.28E+07,0.0945287,0.1234807,0.0473347,0.7991432,33859628,11,33.33333,TRUE,30.94809,78.56025,9.190755,3.403141,2.591949,1.831953,3
46,BHEL.NS,Bharat Heavy Electricals Ltd,India,Electrical Equipment,2024,1.055008,55.88786,9.901328,0.1324057,0.4145751,0.6509439,0.0067782,0.0029229,-1.63E+08,0.115856,0.1464199,0.0444186,15.6961,62480983,15,30,TRUE,32.62486,80.18742,6.484224,3.430827,3.20181,1.894552,3
47,BION.NS,Biocon Ltd,India,Biotechnology,2022,0.8673511,84.56355,9.801701,0.3462304,0.1635327,0.2490264,0.1512449,0.0006917,7.80E+07,0.1687834,0.0844305,0.1945053,26.13633,78261928,5,22.22222,TRUE,90.15276,74.55008,7.609365,3.370596,5.897142,2.146889,3
47,BION.NS,Biocon Ltd,India,Biotechnology,2023,0.8152991,83.27632,9.82783,0.2902889,0.2739184,0.423259,0.0757611,0.0012449,-4.56E+07,0.0487494,0.0900702,0.2136196,30.16619,1.56E+08,4,22.22222,TRUE,89.33914,73.45834,9.190755,3.403141,2.591949,1.91036,3
47,BION.NS,Biocon Ltd,India,Biotechnology,2024,0.793191,82.15324,9.837646,0.3122933,0.2437833,0.3858015,0.1359584,0.021734,2.35E+08,0.079409,0.0868764,0.2281414,0.8873309,1.67E+08,6,33.33333,TRUE,84.96371,75.66293,6.484224,3.430827,3.20181,2.788369,3
48,BIRS.NS,Birlasoft Ltd,India,Software,2022,3.080314,50.82594,8.588758,0.0319493,0.1941286,0.8372949,0.5163381,0.0464984,2.15E+07,0.2857218,0.0026574,0.0749928,7.243305,40358325,5,42.85714,TRUE,80.85918,30.01489,7.609365,3.370596,5.897142,1.908168,3
48,BIRS.NS,Birlasoft Ltd,India,Software,2023,2.556579,55.9507,8.673006,0.0237354,0.1899818,0.8460371,0.4003355,0.0239448,-8915657,0.4508061,0.0039942,0.0518531,8.509673,74836233,6,42.85714,TRUE,71.93257,44.84567,9.190755,3.403141,2.591949,2.385918,3
48,BIRS.NS,Birlasoft Ltd,India,Software,2024,2.245512,74.27915,8.717855,0.0338377,0.1760012,0.7980251,0.1791285,0.0417711,-7663663,0.4714543,0.0036749,0.0527637,-0.663238,60475132,6,42.85714,TRUE,85.5641,43.6923,6.484224,3.430827,3.20181,2.516942,3
49,BJEL.NS,Bajaj Electricals Ltd,India,Household Durables,2022,1.269725,59.65171,8.783678,0.0201323,0.5893726,0.953675,0.0279721,0.0521587,2.71E+07,0.0946521,0.2161871,0.0944214,-6.154387,26222201,8,20,TRUE,65.30297,51.43624,7.609365,3.370596,5.897142,1.905695,3
49,BJEL.NS,Bajaj Electricals Ltd,India,Household Durables,2023,1.68884,63.56901,8.662652,0.0560622,0.562868,0.9020136,0.0365832,0.0091659,-2.73E+07,0.0600675,0.2272771,0.1660303,-6.427182,16301992,6,20,TRUE,66.72483,52.63771,9.190755,3.403141,2.591949,1.900332,3
49,BJEL.NS,Bajaj Electricals Ltd,India,Household Durables,2024,1.530663,56.96284,8.693514,0.0576631,0.532477,0.9007885,0.0440217,0.0050383,674523.1,0.1293003,0.1934235,0.1431939,1.47595,15614348,6,23.07692,TRUE,47.65818,54.53483,6.484224,3.430827,3.20181,2.589571,3
50,BLAC.NS,Black Box Ltd,India,IT Services,2022,2.553721,51.50219,8.562798,0.2091875,0.6806447,0.7550946,0.0977725,0,-1.24E+07,0.0696479,0.1266083,0.1397814,8.164181,2884615.4,9,25,0,51.99336,13.99406,7.609365,3.370596,5.897142,1.126276,3
50,BLAC.NS,Black Box Ltd,India,IT Services,2023,2.782777,59.17057,8.522705,0.2564615,0.5592679,0.6763968,0.1377341,0,1695261,0.0702373,0.094501,0.1479969,-1.521465,16517097,4,25,0,58.98479,27.14547,9.190755,3.403141,2.591949,1.869304,3
50,BLAC.NS,Black Box Ltd,India,IT Services,2024,2.475984,58.94336,8.555729,0.3066559,0.4432285,0.5885969,0,0.0746581,-36278.53,0.2733746,0.0682553,0.1159192,-7.343876,23964892,5,14.28571,0,46.10162,66.08896,6.484224,3.430827,3.20181,2.356122,3
51,BLDT.NS,Blue Dart Express Ltd,India,Air Freight & Logistics,2022,4.027388,47.59131,8.593605,0.3475415,0.3462135,0.5460587,0.0840159,0,-1.08E+07,0.0883374,0.015777,0.5594004,8.337673,45098588,5,25,TRUE,69.43039,41.35717,7.609365,3.370596,5.897142,2.008054,3
51,BLDT.NS,Blue Dart Express Ltd,India,Air Freight & Logistics,2023,3.846797,53.34613,8.618283,0.3100205,0.4307984,0.7121363,0.090278,0.0086712,8501500,0.1462938,0.0187784,0.5277789,0.3944231,36113977,10,30,TRUE,83.27624,38.87407,9.190755,3.403141,2.591949,1.946824,3
51,BLDT.NS,Blue Dart Express Ltd,India,Air Freight & Logistics,2024,3.598901,53.36645,8.632096,0.2749265,0.3598216,0.6264807,0.0935703,0.0117398,200117,0.157087,0.0186144,0.5004177,5.918417,29540082,7,12.5,TRUE,64.0394,42.12806,6.484224,3.430827,3.20181,2.208161,3
52,BLKI.NS,Balkrishna Industries Ltd,India,Automobile Components,2022,3.529455,46.40786,9.176925,0.2710254,0.2712474,0.6991147,0.0206911,0,2846884,0.0710098,0.1350353,0.5429053,8.691501,1.29E+08,6,22.22222,TRUE,42.7952,54.48739,7.609365,3.370596,5.897142,1.938687,3
52,BLKI.NS,Balkrishna Industries Ltd,India,Automobile Components,2023,3.182202,46.00511,9.215324,0.2264921,0.2674873,0.7577421,0.0203855,0,638272.4,0.1136478,0.0973018,0.525824,-5.373422,1.77E+08,5,25,TRUE,54.31379,49.06536,9.190755,3.403141,2.591949,2.328191,3
52,BLKI.NS,Balkrishna Industries Ltd,India,Automobile Components,2024,2.802997,43.14564,9.262377,0.2089876,0.2703385,0.8055273,0.0189843,0,657694.6,0.1270924,0.1139731,0.5028584,8.766672,1.94E+08,6,25,TRUE,43.78048,49.42841,6.484224,3.430827,3.20181,2.614509,3
53,BORO.NS,Borosil Renewables Ltd,India,Semiconductors & Semiconductor Equipment,2022,4.351687,35.35682,8.298125,0.2577401,0.1974999,0.4522378,0.3918691,0,-1217429,0.1311032,0.162163,0.6332114,28.20596,8597468.4,6,11.11111,0,44.08118,21.06092,7.609365,3.370596,5.897142,1.88789,3
53,BORO.NS,Borosil Renewables Ltd,India,Semiconductors & Semiconductor Equipment,2023,4.230333,56.8271,8.305424,0.342006,0.1934347,0.4016978,0.4536626,0,2573173,0.1186954,0.1456589,0.6185385,50.97106,-6031625.7,8,11.11111,0,55.10953,50.40804,9.190755,3.403141,2.591949,1.766235,3
53,BORO.NS,Borosil Renewables Ltd,India,Semiconductors & Semiconductor Equipment,2024,4.911647,55.77983,8.230991,0.1730547,0.180255,0.5736259,0.201451,0.0112342,-1.11E+07,0.0580611,0.1634839,0.6228414,5.381636,-10177414,4,11.11111,0,50.02267,50.85912,6.484224,3.430827,3.20181,1.864871,3
54,BORS.NS,Borosil Ltd,India,Household Durables,2022,4.551332,29.86103,8.014585,0.1112319,0.3210808,0.8031349,0.0298772,0,-1732145,0.1137416,0.1749522,0.4608541,-18.42877,6313644.1,5,14.28571,TRUE,44.69241,10.47995,7.609365,3.370596,5.897142,1.88789,3
54,BORS.NS,Borosil Ltd,India,Household Durables,2023,3.522933,50.49247,8.112358,0.1526942,0.3562898,0.7699164,0.0140257,0,-330629.9,0.0730399,0.2483011,0.5286433,25.24674,7902411.5,5,14.28571,TRUE,55.14945,32.43356,9.190755,3.403141,2.591949,1.766235,3
54,BORS.NS,Borosil Ltd,India,Household Durables,2024,3.474397,57.77496,8.121748,0.0822817,0.2216698,0.7753593,0.0049691,0,-485570.5,0.0263967,0.3079212,0.5296832,14.67646,8687466.4,7,16.66667,TRUE,56.8204,52.50257,6.484224,3.430827,3.20181,1.754711,3
55,BOSH.NS,Bosch Ltd,India,Automobile Components,2022,6.714275,67.85712,9.296254,0.0032734,0.3090947,0.9573677,0.018095,0.0112107,2.87E+07,0.1579444,0.1250162,0.0963433,17.06431,1.73E+08,5,10,TRUE,29.45857,80.99229,7.609365,3.370596,5.897142,2.584554,3
55,BOSH.NS,Bosch Ltd,India,Automobile Components,2023,6.323354,65.18919,9.318357,0.0022653,0.2935816,0.9625066,0.0226184,0.0164683,1.01E+07,0.2015321,0.1109145,0.0770614,10.44245,2.99E+08,5,25,TRUE,37.62809,79.67635,9.190755,3.403141,2.591949,2.405354,3
55,BOSH.NS,Bosch Ltd,India,Automobile Components,2024,5.615,66.1312,9.374522,0.0058445,0.2807901,0.8842061,0.0037653,0.0146879,-1.29E+07,0.2598001,0.0973415,0.0700061,5.474877,2.36E+08,5,20,TRUE,35.05487,88.44815,6.484224,3.430827,3.20181,1.599957,3
56,BRGR.NS,Berger Paints India Ltd,India,Chemicals,2022,7.255757,60.33078,8.986644,0.1492337,0.3733509,0.8564662,0.0288447,0.0038119,1566456,0.037517,0.2910845,0.3946634,11.42515,1.05E+08,6,16.66667,TRUE,44.94812,73.02574,7.609365,3.370596,5.897142,1.985518,3
56,BRGR.NS,Berger Paints India Ltd,India,Chemicals,2023,7.087004,56.86008,9.00175,0.0900132,0.2823045,0.7902191,0.0754452,0.007411,1.49E+07,0.0687937,0.2604575,0.4021671,4.458729,1.40E+08,7,18.18182,TRUE,28.39927,79.34777,9.190755,3.403141,2.591949,3.437093,3
