"",Identifier,Company Name,Country of Exchange,GICS Industry Name,year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF,ClimateRiskScore
11,AFFL.NS,Affle 3i Ltd,India,Media,2023,7.881862003,58.38726768,8.595370967,0.055628269,0.195814371,0.818935724,0.311929217,0.184149888,56759208.16,0.606205847,0.0,0.00303438,26.67889738,35664427.11,7,40.0,FALSE,76.59115339,30.04925812,9.19075493,3.403141173,2.591949545,1.8939903262029547
11,AFFL.NS,Affle 3i Ltd,India,Media,2022,12.8029925,57.34604613,8.388684903,0.052532189,0.20058179,0.73914669,0.398296091,0.085232888,1910540.409,0.326520364,0.0,0.002749304,22.47177657,29876582.28,8,33.33333333,TRUE,77.95054759,15.99597324,7.609364978,3.370596035,5.897141859,1.4020869941748817
11,AFFL.NS,Affle 3i Ltd,India,Media,2022,12.8029925,57.34604613,8.388684903,0.052532189,0.20058179,0.73914669,0.398296091,0.085232888,1910540.409,0.326520364,0.0,0.002749304,22.47177657,29876582.28,8,33.33333333,TRUE,77.95054759,15.99597324,7.609364978,3.370596035,5.897141859,1.4020869941748817
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2024,3.531571433,55.55739845,8.962275586,0.062619809,0.100571188,0.868596135,0.504020462,0.0,25369420.71,0.557031893,0.140018507,0.15685963,-13.83843614,124057776.5,5,33.33333333,TRUE,61.70063192,40.64611135,6.48422363,3.430826821,3.2018101,1.0
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2024,3.531571433,55.55739845,8.962275586,0.062619809,0.100571188,0.868596135,0.504020462,0.0,25369420.71,0.557031893,0.140018507,0.15685963,-13.83843614,124057776.5,5,33.33333333,TRUE,61.70063192,40.64611135,6.48422363,3.430826821,3.2018101,1.0
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2024,3.531571433,55.55739845,8.962275586,0.062619809,0.100571188,0.868596135,0.504020462,0.0,25369420.71,0.557031893,0.140018507,0.15685963,-13.83843614,124057776.5,5,33.33333333,TRUE,61.70063192,40.64611135,6.48422363,3.430826821,3.2018101,1.0
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2024,3.531571433,55.55739845,8.962275586,0.062619809,0.100571188,0.868596135,0.504020462,0.0,25369420.71,0.557031893,0.140018507,0.15685963,-13.83843614,124057776.5,5,33.33333333,TRUE,61.70063192,40.64611135,6.48422363,3.430826821,3.2018101,1.809642549995844
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2023,3.661328332,57.83714058,8.953875617,0.061514346,0.099874234,0.893901234,0.227530241,0.0013347,-15254913.02,0.55571875,0.168362982,0.157344266,-2.532310227,136411805.6,4,33.33333333,TRUE,63.5398904,46.97584119,9.19075493,3.403141173,2.591949545,2.089891899016526
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2023,3.661328332,57.83714058,8.953875617,0.061514346,0.099874234,0.893901234,0.227530241,0.0013347,-15254913.02,0.55571875,0.168362982,0.157344266,-2.532310227,136411805.6,4,33.33333333,TRUE,63.5398904,46.97584119,9.19075493,3.403141173,2.591949545,2.089891899016526
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2022,4.114720947,60.03312902,8.906931585,0.07578591,0.131950812,0.930969026,0.351405156,0.0,6179174.781,0.55141913,0.191295214,0.163935876,27.14928917,128590591.5,4,33.33333333,TRUE,71.69939339,41.9094375,7.609364978,3.370596035,5.897141859,2.131406046089821
12,AIAE.NS,AIA Engineering Ltd,India,Machinery,2022,4.114720947,60.03312902,8.906931585,0.07578591,0.131950812,0.930969026,0.351405156,0.0,6179174.781,0.55141913,0.191295214,0.163935876,27.14928917,128590591.5,4,33.33333333,TRUE,71.69939339,41.9094375,7.609364978,3.370596035,5.897141859,2.131406046089821
13,AISG.NS,Asahi India Glass Ltd,India,Automobile Components,2024,3.04997662,34.88511661,8.900144915,0.397036732,0.274866712,0.452895069,0.019584309,0.0,-1568168.52,0.028432972,0.17646617,0.662498159,3.242709961,42984201.29,4,33.33333333,TRUE,50.27797999,21.82920443,6.48422363,3.430826821,3.2018101,2.154205080607728
13,AISG.NS,Asahi India Glass Ltd,India,Automobile Components,2023,3.720311246,27.3741528,8.819426289,0.357758096,0.308092756,0.538558115,0.043549596,0.0,7098980.204,0.03758373,0.19284822,0.605926602,6.466143015,38998200.36,5,30.0,TRUE,39.84233393,18.72436121,9.19075493,3.403141173,2.591949545,2.095403338877907
13,AISG.NS,Asahi India Glass Ltd,India,Automobile Components,2022,4.408309617,30.78167358,8.746238235,0.305961335,0.353069089,0.64536958,0.029693664,0.0,3555258.033,0.028042411,0.253943476,0.55875861,17.10245439,44020204.48,4,20.0,TRUE,59.14479366,19.55537855,7.609364978,3.370596035,5.897141859,2.2536906341196525
14,AITE.NS,Aditya Birla Real Estate Ltd,India,Paper & Forest Products,2024,1.166006634,54.9241627,9.286644064,0.302213066,0.509098376,0.663126895,0.023053317,0.033197505,56997074.31,0.114187862,0.551285688,0.042062714,8.026156788,-17406670.57,8,28.57142857,TRUE,49.07973885,52.9416852,6.48422363,3.430826821,3.2018101,3.327509216525607
14,AITE.NS,Aditya Birla Real Estate Ltd,India,Paper & Forest Products,2023,1.846802287,48.38670569,9.100703723,0.238025872,0.333177611,0.536171171,0.045280217,0.020376474,51914817.04,0.078136909,0.45978653,0.283416237,-71.68769103,15386922.62,6,28.57142857,TRUE,23.41457432,63.81844424,9.19075493,3.403141173,2.591949545,2.003505320788868
14,AITE.NS,Aditya Birla Real Estate Ltd,India,Paper & Forest Products,2022,2.210156601,38.51737121,9.012280559,0.125337804,0.399782764,0.740188529,0.011373793,0.001192668,-17530428.43,0.011966153,0.401291347,0.390608213,-14.30716373,39263631.94,5,25.0,TRUE,30.02810992,31.4628483,7.609364978,3.370596035,5.897141859,2.686995739968813
15,AJPH.NS,Ajanta Pharma Ltd,India,Pharmaceuticals,2023,6.72082562,38.93475812,8.745461658,0.007606087,0.193008781,0.835877613,0.144641162,0.0,-24067186.56,0.096810674,0.186832069,0.371029603,10.847467,97920815.84,5,12.5,TRUE,17.84313272,35.78813957,9.19075493,3.403141173,2.591949545,2.0377695896786774
15,AJPH.NS,Ajanta Pharma Ltd,India,Pharmaceuticals,2022,6.628348743,35.06404483,8.755494471,0.007614842,0.243486884,0.882458192,0.289507408,0.0,15130233.69,0.191367141,0.180061209,0.362930699,3.488534049,71565238.56,5,12.5,TRUE,25.1528156,26.11658595,7.609364978,3.370596035,5.897141859,2.369403168068488
16,AKZO.NS,Akzo Nobel India Ltd,India,Chemicals,2024,5.240212686,49.41147692,8.531194805,0.021388717,0.499448922,0.921751843,0.082614992,0.044224013,-2984201.287,0.096336536,0.217503616,0.188089826,0.733430636,50263311.88,5,16.66666667,TRUE,40.63715348,41.26029763,6.48422363,3.430826821,3.2018101,2.1628101804678765
16,AKZO.NS,Akzo Nobel India Ltd,India,Chemicals,2023,5.107590171,55.06304491,8.542076053,0.020799614,0.490202831,0.904383736,0.093572181,0.048383209,-4919016.197,0.184951174,0.216605255,0.22111643,2.70744231,51181763.65,4,16.66666667,TRUE,65.07107623,47.46755518,9.19075493,3.403141173,2.591949545,1.958313740732412
16,AKZO.NS,Akzo Nobel India Ltd,India,Chemicals,2022,5.315093367,50.18029594,8.523169376,0.025433315,0.461193213,0.887445583,0.097792547,0.069731801,20654819.86,0.196984596,0.221382959,0.211457763,11.55663353,40786270.69,6,16.66666667,TRUE,66.91386379,31.64278921,7.609364978,3.370596035,5.897141859,2.0870812851090097
17,ALEM.NS,Alembic Pharmaceuticals Ltd,India,Pharmaceuticals,2024,2.309792595,41.26701231,8.958873248,0.161779198,0.310351038,0.934291247,0.034605404,0.0,-4298420.129,0.012633218,0.299927698,0.432366646,4.486997319,68111176.13,5,10.0,TRUE,44.72801613,47.42436117,6.48422363,3.430826821,3.2018101,1.7478755121259208
17,ALEM.NS,Alembic Pharmaceuticals Ltd,India,Pharmaceuticals,2023,2.83838963,42.52937425,8.888356399,0.079614247,0.225736086,0.894075139,0.082618557,0.0,5366526.695,0.019164969,0.264030545,0.476461389,8.61694133,73884823.04,7,11.11111111,TRUE,38.56734102,51.13725925,9.19075493,3.403141173,2.591949545,2.193743390780198
17,ALEM.NS,Alembic Pharmaceuticals Ltd,India,Pharmaceuticals,2022,2.91513056,43.24706356,8.876526875,0.116778239,0.264752549,0.90319804,0.046110989,0.0,1752677.702,0.009790784,0.247260559,0.48517103,-1.578701647,41623661.15,5,11.11111111,TRUE,45.02354506,44.89108299,7.609364978,3.370596035,5.897141859,1.6467802087762942
18,ALIV.NS,Alivus Life Sciences Ltd,India,Pharmaceuticals,2024,3.326786686,28.63750191,8.601227325,0.01659293,0.137817815,0.791405549,0.097922192,0.007334998,-26957519.02,0.187759818,0.199974615,0.303953184,1.971364714,56831714.45,8,25.0,TRUE,22.25302871,21.90142016,6.48422363,3.430826821,3.2018101,2.2487855125123626
18,ALIV.NS,Alivus Life Sciences Ltd,India,Pharmaceuticals,2024,3.326786686,28.63750191,8.601227325,0.01659293,0.137817815,0.791405549,0.097922192,0.007334998,-26957519.02,0.187759818,0.199974615,0.303953184,1.971364714,56831714.45,8,25.0,TRUE,22.25302871,21.90142016,6.48422363,3.430826821,3.2018101,2.306670957901102
19,ALKE.NS,Alkem Laboratories Ltd,India,Pharmaceuticals,2024,3.57402196,38.805297,9.31604277,0.078056198,0.224122864,0.694851066,0.049632028,0.006068023,-21813926.27,0.236603425,0.172576606,0.161815828,-0.171091325,259260386.2,10,25.0,FALSE,24.19394615,55.08513822,6.48422363,3.430826821,3.2018101,1.888103987918773
19,ALKE.NS,Alkem Laboratories Ltd,India,Pharmaceuticals,2023,3.956291407,44.08574548,9.271519663,0.091070248,0.256473557,0.759010344,0.11392272,0.0,-24893821.24,0.272452899,0.178709976,0.164176335,7.651032298,217331733.7,7,25.0,TRUE,47.33137615,54.38898451,9.19075493,3.403141173,2.591949545,2.825707170161434
19,ALKE.NS,Alkem Laboratories Ltd,India,Pharmaceuticals,2022,4.436992187,34.73896931,9.223851626,0.101527772,0.26948097,0.786856818,0.053839203,0.00539449,5065725.414,0.075063236,0.198371985,0.182713353,0.766279485,122542599.8,8,25.0,TRUE,31.15501297,35.88134191,7.609364978,3.370596035,5.897141859,1.96434600595656
20,ALOK.NS,Alok Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2024,1.267908701,33.29704177,8.896294608,3.857836778,0.240596029,0.059180577,0.0,0.003659803,644821.5331,0.003243587,0.130827193,0.683060743,-34.33932732,-95544763.02,7,14.28571429,FALSE,40.41615901,26.90731504,6.48422363,3.430826821,3.2018101,1.0
20,ALOK.NS,Alok Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2024,1.267908701,33.29704177,8.896294608,3.857836778,0.240596029,0.059180577,0.0,0.003659803,644821.5331,0.003243587,0.130827193,0.683060743,-34.33932732,-95544763.02,7,14.28571429,FALSE,40.41615901,26.90731504,6.48422363,3.430826821,3.2018101,1.1385606025221149
20,ALOK.NS,Alok Industries Ltd,India,"Textiles, Apparel & Luxury Goods",2022,1.138902116,37.83928271,8.958143012,3.238488643,0.591428085,0.167391966,0.003140927,0.0,-376095.4236,0.001556256,0.141304712,0.714940538,-11.66574436,-107164070.1,6,14.28571429,0,58.25375026,27.84949894,7.609364978,3.370596035,5.897141859,1.0
21,AMAR.NS,Amara Raja Energy & Mobility Ltd,India,Electrical Equipment,2024,1.713148043,42.94863312,9.075535857,0.025648364,0.22750433,0.832384605,0.068226323,0.0,6961966.062,0.053316214,0.215907493,0.474938264,7.022043297,110552369.8,5,14.28571429,TRUE,41.30813174,26.52033791,6.48422363,3.430826821,3.2018101,2.3543398254527994
21,AMAR.NS,Amara Raja Energy & Mobility Ltd,India,Electrical Equipment,2023,1.913961952,35.5886351,9.032262387,0.017453129,0.192148153,0.791664181,0.057006713,0.0,416316.7367,0.056440176,0.217029638,0.439205325,11.05924663,112103179.4,8,14.28571429,TRUE,42.4551062,21.71906013,9.19075493,3.403141173,2.591949545,2.0917424404958886
21,AMAR.NS,Amara Raja Energy & Mobility Ltd,India,Electrical Equipment,2023,1.913961952,35.5886351,9.032262387,0.017453129,0.192148153,0.791664181,0.057006713,0.0,416316.7367,0.056440176,0.217029638,0.439205325,11.05924663,112103179.4,8,14.28571429,TRUE,42.4551062,21.71906013,9.19075493,3.403141173,2.591949545,1.8856968692992413
22,AMBE.NS,Amber Enterprises India Ltd,India,Household Durables,2024,2.835192438,31.33008313,8.99401751,0.244279457,0.540614193,0.741798022,0.0,0.025248959,9470883.558,0.1544944,0.199989547,0.282788157,44.56133722,29391620.83,6,14.28571429,TRUE,20.99160798,17.29937491,6.48422363,3.430826821,3.2018101,2.3262772468986985
22,AMBE.NS,Amber Enterprises India Ltd,India,Household Durables,2023,3.596625955,27.66234177,8.898190488,0.233414527,0.498276542,0.725403348,0.0,0.020001221,-22952357.53,0.12594311,0.131298006,0.32097723,-4.242773352,16732681.46,5,14.28571429,TRUE,25.75289179,13.53360503,9.19075493,3.403141173,2.591949545,1.794488292356244
22,AMBE.NS,Amber Enterprises India Ltd,India,Household Durables,2022,3.708112893,24.5950875,8.880755436,0.233067037,0.55239777,0.795653076,0.0,0.051764077,2993780.428,0.137113243,0.186435097,0.288636667,52.13537731,19933739.05,5,16.66666667,TRUE,27.51402898,15.00699199,7.609364978,3.370596035,5.897141859,1.492798960797321
23,ANUY.NS,Anupam Rasayan India Ltd,India,Chemicals,2024,2.369401364,42.77735496,8.79000657,0.260659373,0.343185578,0.747633623,0.062518354,0.002784461,-16004330.02,0.028982722,0.275485663,0.427895547,-4.976699405,18721123.46,13,25.0,FALSE,29.62530938,34.4903496,6.48422363,3.430826821,3.2018101,1.7899079484529754
23,ANUY.NS,Anupam Rasayan India Ltd,India,Chemicals,2023,2.649890938,39.04577457,8.742009395,0.232528661,0.285811766,0.71453912,0.189933927,0.008574722,7437792.442,0.092476747,0.229335034,0.427268608,-9.232493398,20088062.39,11,25.0,TRUE,24.24099523,32.39846328,9.19075493,3.403141173,2.591949545,1.776061637492624
23,ANUY.NS,Anupam Rasayan India Ltd,India,Chemicals,2022,3.205812265,43.76260466,8.662592327,0.217502753,0.214613597,0.576940538,0.231636188,0.099654572,17046981.5,0.201323155,0.246555247,0.370572961,38.82526168,26393257.06,10,25.0,TRUE,25.62701539,33.08788599,7.609364978,3.370596035,5.897141859,1.4067026918043282
24,APAR.NS,Apar Industries Ltd,India,Industrial Conglomerates,2024,2.741357499,55.76620681,9.119963224,0.05191081,0.562338694,0.936970507,0.108370317,8.8782e-7,11984786.42,0.091349907,0.332594963,0.14793471,12.2056881,96114686.95,5,28.57142857,TRUE,41.55122055,59.80855425,6.48422363,3.430826821,3.2018101,2.235378974489664
24,APAR.NS,Apar Industries Ltd,India,Industrial Conglomerates,2023,3.218211537,36.90814535,9.062078011,0.049461509,0.552862176,0.926275238,0.107018372,0.001567219,10220755.85,0.074493738,0.322653644,0.136491551,10.94060172,98992201.56,5,16.66666667,TRUE,45.12335762,22.90394855,9.19075493,3.403141173,2.591949545,1.9765554650127903
24,APAR.NS,Apar Industries Ltd,India,Industrial Conglomerates,2022,3.768558806,34.86419555,9.00008721,0.045783162,0.696301254,0.95664793,0.0,0.064507493,29898977.6,0.08777667,0.313427805,0.12758392,42.26264345,77619279.45,4,14.28571429,TRUE,43.30609353,20.97522563,7.609364978,3.370596035,5.897141859,2.4272021342799923
25,APCI.NS,Apcotex Industries Ltd,India,Chemicals,2024,1.955085483,50.27209171,8.067789468,0.189555539,0.351214078,0.787156034,0.017447847,0.020444352,1344072.557,0.051984753,0.149582987,0.396616959,20.77165542,6327045.056,5,27.27272727,TRUE,83.34494883,28.4363264,6.48422363,3.430826821,3.2018101,1.667848603028088
25,APCI.NS,Apcotex Industries Ltd,India,Chemicals,2023,2.076398329,48.04548974,8.043848868,0.204268207,0.295216311,0.679988948,0.013938433,0.012363538,910329.934,0.046198028,0.147040833,0.424783038,2.645168426,6464151.17,5,11.11111111,TRUE,67.2483886,26.9498424,9.19075493,3.403141173,2.591949545,1.9555335473903968
25,APCI.NS,Apcotex Industries Ltd,India,Chemicals,2022,2.390202945,24.21462263,7.990293614,0.188926606,0.223998125,0.549645418,0.006795603,0.017484293,1557582.765,0.045923674,0.142381564,0.492496587,4.261040493,13137633.89,6,11.11111111,TRUE,57.38862201,5.208174607,7.609364978,3.370596035,5.897141859,1.5150595617785187
26,APLA.NS,APL Apollo Tubes Ltd,India,Metals & Mining,2024,5.80657497,53.12785243,8.948886611,0.083518951,0.346242351,0.776420508,0.024135597,0.040151443,2766530.135,0.054958964,0.240249123,0.508616105,11.38198177,88596840.26,4,18.18181818,TRUE,28.08580649,71.91874089,6.48422363,3.430826821,3.2018101,2.9149348855720207
26,APLA.NS,APL Apollo Tubes Ltd,India,Metals & Mining,2023,6.048260342,58.29734788,8.935629351,0.159215728,0.347223169,0.696622438,0.138317397,0.0,26691061.79,0.191727806,0.245803759,0.465293963,10.47983739,87875224.96,4,10.0,TRUE,31.37932452,80.27710249,9.19075493,3.403141173,2.591949545,2.5329097023339644
26,APLA.NS,APL Apollo Tubes Ltd,India,Metals & Mining,2022,7.363226237,52.57832657,8.852616427,0.149190909,0.372588492,0.76606981,0.056273363,0.0,-4995131.451,0.083145305,0.264184509,0.481182166,14.32389744,78123174.29,6,10.0,TRUE,40.51754321,60.15894159,7.609364978,3.370596035,5.897141859,1.8977744738240143
27,APLO.NS,Apollo Tyres Ltd,India,Automobile Components,2024,1.033418269,56.89583921,9.504546337,0.161518669,0.269548803,0.586931148,0.119777781,0.000164799,-3004330.018,0.0320627,0.187913032,0.581419006,0.408621397,131225277.9,5,15.38461538,TRUE,55.06960994,41.74334564,6.48422363,3.430826821,3.2018101,1.9478634867367688
27,APLO.NS,Apollo Tyres Ltd,India,Automobile Components,2023,1.042055739,53.19002333,9.509771561,0.181957884,0.261295102,0.539543091,0.109433187,0.005220469,8372525.495,0.050632712,0.157497911,0.606063215,1.820503612,206582603.5,5,13.33333333,TRUE,37.94679653,42.40766367,9.19075493,3.403141173,2.591949545,2.0079716770417813
27,APLO.NS,Apollo Tyres Ltd,India,Automobile Components,2022,1.015224819,49.3109196,9.522344789,0.234728412,0.29262572,0.541745864,0.087136922,0.005065255,-4086538.462,0.042121531,0.161900318,0.617291746,8.349682037,127293573.5,5,14.28571429,TRUE,35.76842858,38.36899979,7.609364978,3.370596035,5.897141859,2.5765874663368367
28,ARBN.NS,Aurobindo Pharma Ltd,India,Pharmaceuticals,2024,1.189716867,61.52380876,9.765386183,0.165971176,0.294915112,0.857030117,0.180446714,0.058643603,254928028.1,0.177489664,0.211785203,0.310443694,6.696894854,407673493.3,7,20.0,TRUE,45.25962125,58.91338938,6.48422363,3.430826821,3.2018101,2.608832113897789
28,ARBN.NS,Aurobindo Pharma Ltd,India,Pharmaceuticals,2023,1.308952307,69.10606921,9.732996504,0.147490732,0.270661666,0.801061285,0.105136186,0.046834686,-120796640.7,0.15633089,0.217614852,0.316938572,15.0165723,380200359.9,5,20.0,TRUE,61.03643259,62.66374589,9.19075493,3.403141173,2.591949545,2.0122566594740308
28,ARBN.NS,Aurobindo Pharma Ltd,India,Pharmaceuticals,2022,1.438916093,61.30916755,9.686203497,0.132519712,0.288136949,0.880739977,0.145002775,0.068429699,27964946.45,0.169741647,0.213367564,0.313155757,-2.103931011,234621470.3,9,22.22222222,TRUE,53.28295756,58.59737047,7.609364978,3.370596035,5.897141859,2.274396601848668
29,ARTI.NS,Aarti Industries Ltd,India,Chemicals,2024,1.228163046,60.10809169,9.114139568,0.346226038,0.311908378,0.629293443,0.057520771,0.0,-26787595.08,0.028408813,0.135959624,0.684062295,11.30360173,38720889.41,10,14.28571429,TRUE,25.99045218,48.31721729,6.48422363,3.430826821,3.2018101,2.6579022661272123
29,ARTI.NS,Aarti Industries Ltd,India,Chemicals,2023,1.325307094,61.23944848,9.084067582,0.358142275,0.302758135,0.63465205,0.139852079,0.0,31294541.09,0.05984709,0.123030063,0.661879138,-5.095330628,49965206.96,8,18.75,TRUE,27.53744521,51.81114532,9.19075493,3.403141173,2.591949545,1.7528423492737493
29,ARTI.NS,Aarti Industries Ltd,India,Chemicals,2023,1.325307094,61.23944848,9.084067582,0.358142275,0.302758135,0.63465205,0.139852079,0.0,31294541.09,0.05984709,0.123030063,0.661879138,-5.095330628,49965206.96,8,18.75,TRUE,27.53744521,51.81114532,9.19075493,3.403141173,2.591949545,1.7528423492737493
29,ARTI.NS,Aarti Industries Ltd,India,Chemicals,2022,1.519708191,58.54291408,9.01887241,0.33881178,0.324362246,0.760299605,0.060161965,0.0,3306962.025,0.023393646,0.120156394,0.681567202,0.47481105,66361976.63,7,18.75,TRUE,24.96681225,49.10734649,7.609364978,3.370596035,5.897141859,1.5516584655232228
29,ARTI.NS,Aarti Industries Ltd,India,Chemicals,2022,1.519708191,58.54291408,9.01887241,0.33881178,0.324362246,0.760299605,0.060161965,0.0,3306962.025,0.023393646,0.120156394,0.681567202,0.47481105,66361976.63,7,18.75,TRUE,24.96681225,49.10734649,7.609364978,3.370596035,5.897141859,1.5516584655232228
30,ARVF.NS,Arvind Fashions Ltd,India,Specialty Retail,2024,1.797952293,36.41324002,8.649119428,0.303684783,0.497130616,0.663962189,0.0126105,0.033340509,-201287.3025,0.041077952,0.288077749,0.2260434,5.803636672,4025746.05,4,16.66666667,TRUE,35.55489358,54.92428926,6.48422363,3.430826821,3.2018101,1.2726882052518222
30,ARVF.NS,Arvind Fashions Ltd,India,Specialty Retail,2023,1.882923944,35.00028863,8.636236926,0.318250498,0.476715914,0.660411418,0.011980227,0.036595813,-3019796.041,0.041111828,0.25675567,0.208133142,3.165554603,12788242.35,7,16.66666667,TRUE,38.82976251,43.0787037,9.19075493,3.403141173,2.591949545,1.8808820664016856
30,ARVF.NS,Arvind Fashions Ltd,India,Specialty Retail,2023,1.882923944,35.00028863,8.636236926,0.318250498,0.476715914,0.660411418,0.011980227,0.036595813,-3019796.041,0.041111828,0.25675567,0.208133142,3.165554603,12788242.35,7,16.66666667,TRUE,38.82976251,43.0787037,9.19075493,3.403141173,2.591949545,1.298688820663239
32,ASPN.NS,Asian Paints Ltd,India,Chemicals,2024,7.638388199,71.89908237,9.550752316,0.075409506,0.268056067,0.742030304,0.042473926,0.003275782,-31542422.47,0.152948888,0.221236974,0.325498323,-6.824581843,434138092.5,8,38.46153846,TRUE,78.54106482,69.38427278,6.48422363,3.430826821,3.2018101,2.053624816285773
32,ASPN.NS,Asian Paints Ltd,India,Chemicals,2023,7.599336494,66.25652238,9.555115348,0.082688563,0.284084161,0.759299701,0.077984134,0.005560737,68700659.87,0.207547428,0.197947874,0.300789097,1.447947302,666789442.1,8,30.76923077,TRUE,79.10862226,63.21391409,9.19075493,3.403141173,2.591949545,2.1682819037810743
32,ASPN.NS,Asian Paints Ltd,India,Chemicals,2022,8.755334017,64.83090681,9.496925608,0.074913559,0.306067525,0.805233041,0.058855638,0.002262966,93846153.85,0.186493167,0.240741143,0.247079619,9.484516251,510629260.0,10,28.57142857,TRUE,87.52743136,49.95557266,7.609364978,3.370596035,5.897141859,2.4511367585678925
33,ASTL.NS,Astral Ltd,India,Building Products,2024,7.203600255,57.60104694,8.772094998,0.046123418,0.226127373,0.794510076,0.170558908,0.0,-152135.7519,0.131895554,0.202551424,0.474129747,0.844901055,60725570.51,4,20.0,TRUE,34.03019262,71.65950771,6.48422363,3.430826821,3.2018101,1.699165433580894
33,ASTL.NS,Astral Ltd,India,Building Products,2023,8.038311116,49.61821377,8.732104192,0.026545721,0.249271882,0.856008551,0.171691045,0.0,9586082.783,0.13738494,0.206385202,0.441361524,7.799882071,65458908.22,8,25.0,TRUE,40.64829691,51.08780702,9.19075493,3.403141173,2.591949545,1.8783127073255823
33,ASTL.NS,Astral Ltd,India,Building Products,2022,8.236352944,47.50601413,8.726128978,0.019917221,0.304978162,0.802515193,0.112094174,0.0,-13607594.94,0.186008543,0.211314628,0.361940043,8.455789025,55927458.62,7,33.33333333,TRUE,38.98717944,52.43715785,7.609364978,3.370596035,5.897141859,2.259772512119972
34,ASTR.NS,Astrazeneca Pharma India Ltd,India,Pharmaceuticals,2024,12.87559111,62.935352,8.249594035,0.023535689,0.463072748,0.940128649,0.038136558,0.335500487,3577530.72,0.485110752,0.362402182,0.041880747,29.22208228,13544763.02,7,62.5,TRUE,71.94004261,76.50909566,6.48422363,3.430826821,3.2018101,1.6034446499075703
34,ASTR.NS,Astrazeneca Pharma India Ltd,India,Pharmaceuticals,2023,18.24654074,58.88630053,8.111725243,0.004257766,0.331270929,0.975444539,0.052839382,0.451471666,627474.5051,0.506007802,0.212118401,0.060146749,27.32519725,19377324.54,6,42.85714286,TRUE,60.35870091,73.35490907,9.19075493,3.403141173,2.591949545,1.5453360604200843
34,ASTR.NS,Astrazeneca Pharma India Ltd,India,Pharmaceuticals,2022,20.14002769,67.03357011,8.078718478,0.007320763,0.389828099,0.969079711,0.006511604,0.505488034,6319376.826,0.539630876,0.193589002,0.071268289,15.0158892,12084956.18,5,42.85714286,TRUE,72.9731511,77.94130426,7.609364978,3.370596035,5.897141859,1.4073937391242717
35,ATLP.NS,Atul Ltd,India,Chemicals,2024,2.568008243,22.72573805,8.91344739,0.028814496,0.126236432,0.630173127,0.058125325,0.0,-1040374.488,0.132283555,0.109280259,0.419613512,15.24552752,58376828.55,6,8.333333333,TRUE,40.15833212,22.00984585,6.48422363,3.430826821,3.2018101,2.0400476216837307
35,ATLP.NS,Atul Ltd,India,Chemicals,2023,2.814857557,26.61433384,8.890420013,0.036525598,0.13717906,0.652312143,0.067829043,0.0,2664667.067,0.084769383,0.100424935,0.469226161,-14.17423089,38886622.68,5,8.333333333,TRUE,49.60772907,22.8126695,9.19075493,3.403141173,2.591949545,2.3036323895630217
35,ATLP.NS,Atul Ltd,India,Chemicals,2022,3.120348488,25.51921752,8.846363315,0.009056897,0.145671448,0.766213752,0.04528522,0.0,-2390457.644,0.038658686,0.142288982,0.479637585,-1.315034015,61663826.68,5,9.090909091,TRUE,43.17682299,21.73375877,7.609364978,3.370596035,5.897141859,2.136723872567506
36,AVNT.NS,Avanti Feeds Ltd,India,Food Products,2024,2.309141295,22.67202632,8.634454522,0.00411027,0.122988688,0.513678761,0.000299163,0.006638441,1593212.405,0.605549933,0.240204251,0.161006099,1.963932421,65190438.85,8,9.090909091,TRUE,4.812689813,44.17018377,6.48422363,3.430826821,3.2018101,1.9028605401109275
36,AVNT.NS,Avanti Feeds Ltd,India,Food Products,2023,2.667664823,23.80394926,8.570202752,0.005334337,0.113354717,0.479307641,0.000388389,0.003996911,-2533533.293,0.515872057,0.286598423,0.163082265,4.034916748,47247666.47,7,10.0,TRUE,5.24641344,46.28040882,9.19075493,3.403141173,2.591949545,1.9358343751312583
36,AVNT.NS,Avanti Feeds Ltd,India,Food Products,2022,3.012867287,18.18969623,8.522241097,0.001116597,0.118167724,0.505577437,0.109439908,0.0,-3867307.692,0.459242452,0.296506103,0.157668265,-6.681481842,38005391.92,6,9.090909091,TRUE,10.18640594,27.15143016,7.609364978,3.370596035,5.897141859,1.7910391001746495
38,BACH.NS,Balrampur Chini Mills Ltd,India,Food Products,2024,1.543580587,48.00581428,8.921316633,0.368492591,0.358610829,0.766923497,0.000139486,0.0,4376.828555,0.000224913,0.438853301,0.385830658,-5.567811781,51131796.37,8,33.33333333,TRUE,71.76774507,45.97445881,6.48422363,3.430826821,3.2018101,2.4980919907828545
